name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,pokemon_used
kabuto51523,[Gen 3] UBERS,1,0,1,2015-03-22 03:52:24,2015-03-22 03:52:24,,,"{'Gengar': 1, 'Ninjask': 1, 'Swampert': 1, 'Salamence': 1, 'Blaziken': 1, 'Gardevoir': 1}"
kabutops10406,[Gen 3] UBERS,1,0,1,2020-03-28 09:19:40,2020-03-28 09:19:40,,,"{'Metagross': 1, 'Charizard': 1, 'Tyranitar': 1, 'Aerodactyl': 1, 'Dragonite': 1, 'Gyarados': 1}"
kabutops17445,[Gen 3] UBERS,1,1,0,2020-05-08 14:49:25,2020-05-08 14:49:25,,,"{'Sceptile': 1, 'Ludicolo': 1, 'Charizard': 1, 'Snorlax': 1, 'Swampert': 1, 'Vaporeon': 1}"
kabutops30732,[Gen 3] UBERS,10,6,4,2017-07-20 22:22:40,2020-06-30 01:49:45,,,"{'Blissey': 3, 'Ho-Oh': 4, 'Groudon': 8, 'Deoxys-Attack': 5, 'Latias': 3, 'Forretress': 4, 'Gengar': 1, 'Lugia': 3, 'Tyranitar': 2, 'Kyogre': 3, 'Metagross': 1, 'Latios': 4, 'Snorlax': 6, 'Magneton': 2, 'Omastar': 1, 'Mewtwo': 1, 'Celebi': 1, 'Jirachi': 1, 'Regirock': 1}"
kabutops31992,[Gen 3] UBERS,2,2,0,2016-05-30 14:40:16,2016-10-14 23:14:01,,,"{'Blissey': 2, 'Lugia': 2, 'Mewtwo': 1, 'Deoxys-Attack': 2, 'Latias': 1, 'Kyogre': 2}"
kabutops7959,[Gen 3] UBERS,1,0,1,2024-05-13 03:21:15,2024-05-13 03:21:15,,,"{'Metagross': 1, 'Latios': 1, 'Deoxys-Speed': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Groudon': 1}"
kabutops81238,[Gen 3] UBERS,1,0,1,2019-10-21 22:30:31,2019-10-21 22:30:31,,,"{'Aggron': 1, 'Scizor': 1, 'Machamp': 1, 'Salamence': 1, 'Slowking': 1, 'Slaking': 1}"
kabutops91792,[Gen 3] UBERS,27,12,15,2015-04-08 04:23:09,2019-11-14 02:42:14,,,"{'Metagross': 14, 'Blissey': 8, 'Umbreon': 9, 'Ho-Oh': 9, 'Deoxys-Attack': 19, 'Kyogre': 23, 'Latios': 11, 'Mewtwo': 15, 'Groudon': 17, 'Heracross': 4, 'Latias': 8, 'Forretress': 4, 'Exeggutor': 2, 'Shedinja': 2, 'Snorlax': 3, 'Gengar': 6}"
kabutops99333,[Gen 3] UBERS,1,0,1,2020-04-01 20:47:43,2020-04-01 20:47:43,,,"{'Blissey': 1, 'Lugia': 1, 'Groudon': 1, 'Latias': 1, 'Forretress': 1}"
kadabra55946,[Gen 3] UBERS,1,0,1,2019-08-18 11:08:43,2019-08-18 11:08:43,1000.0,1000.0,"{'Ho-Oh': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
kadabra65778,[Gen 3] UBERS,2,1,1,2020-03-25 22:54:50,2020-03-25 22:56:14,,,"{'Snorlax': 1, 'Aerodactyl': 1, 'Groudon': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Gengar': 1, 'Metagross': 1, 'Blissey': 1, 'Skarmory': 1, 'Latios': 1, 'Kyogre': 1}"
kadabra7155,[Gen 3] UBERS,2,1,1,2020-07-31 12:38:28,2020-08-12 12:07:11,,,"{'Latios': 2, 'Shedinja': 2, 'Mewtwo': 2, 'Groudon': 2, 'Deoxys-Attack': 2, 'Kyogre': 2}"
kadabra72190,[Gen 3] UBERS,4,1,3,2016-01-26 01:42:40,2016-01-26 02:16:13,,,"{'Exeggutor': 1, 'Shedinja': 1, 'Groudon': 2, 'Latias': 3, 'Forretress': 1, 'Magneton': 2, 'Latios': 3, 'Ho-Oh': 1, 'Snorlax': 1, 'Rayquaza': 1, 'Metagross': 2, 'Lugia': 2, 'Deoxys-Defense': 2, 'Kyogre': 2}"
kadabra73703,[Gen 3] UBERS,1,0,1,2018-10-23 19:12:24,2018-10-23 19:12:24,,,"{'Deoxys': 1, 'Lugia': 1, 'Tyranitar': 1, 'Rayquaza': 1, 'Mewtwo': 1}"
kakuna49911,[Gen 3] UBERS,18,8,10,2016-06-05 21:50:32,2017-10-11 23:07:57,,,"{'Jirachi': 3, 'Latios': 18, 'Snorlax': 13, 'Steelix': 7, 'Latias': 6, 'Kyogre': 13, 'Lugia': 2, 'Qwilfish': 1, 'Magneton': 2, 'Metagross': 3, 'Aerodactyl': 5, 'Forretress': 2, 'Mewtwo': 4, 'Ho-Oh': 4, 'Registeel': 3, 'Groudon': 5, 'Rayquaza': 1, 'Gengar': 2, 'Blissey': 1, 'Raikou': 2, 'Deoxys-Speed': 2, 'Deoxys-Attack': 1, 'Regice': 1, 'Wobbuffet': 1, 'Slaking': 1}"
kakuna62163,[Gen 3] UBERS,1,0,1,2015-09-13 22:01:04,2015-09-13 22:01:04,,,"{'Metagross': 1, 'Blissey': 1, 'Skarmory': 1, 'Latios': 1, 'Mewtwo': 1, 'Kyogre': 1}"
kakuna66615,[Gen 3] UBERS,1,1,0,2020-01-26 04:55:47,2020-01-26 04:55:47,,,"{'Smeargle': 1, 'Blissey': 1}"
kangaskhan33758,[Gen 3] UBERS,1,0,1,2025-01-16 23:02:27,2025-01-16 23:02:27,,,"{'Krookodile': 1, 'Roserade': 1, 'Charizard': 1, 'Gholdengo': 1, 'Braviary-Hisui': 1, 'Slowking': 1}"
kangaskhan39753,[Gen 3] UBERS,2,1,1,2021-02-20 17:45:20,2021-02-20 17:51:26,,,"{'Metagross': 1, 'Gengar': 1, 'Lugia': 1, 'Deoxys-Speed': 1, 'Groudon': 2, 'Latias': 1, 'Celebi': 1, 'Shedinja': 1, 'Rayquaza': 1, 'Forretress': 1}"
kangaskhan46517,[Gen 3] UBERS,2,2,0,2017-07-30 23:28:29,2017-07-30 23:33:24,,,"{'Snorlax': 2, 'Lugia': 1, 'Magneton': 2, 'Skarmory': 1, 'Latios': 1, 'Kyogre': 1}"
kangaskhan6254,[Gen 3] UBERS,5,2,3,2021-10-30 14:42:41,2021-11-06 03:47:08,,,"{'Gengar': 2, 'Blissey': 2, 'Latias': 3, 'Forretress': 2, 'Kyogre': 3, 'Metagross': 2, 'Latios': 1, 'Mewtwo': 1, 'Deoxys-Attack': 2, 'Wobbuffet': 1, 'Ho-Oh': 1, 'Snorlax': 1, 'Groudon': 2, 'Mr. Mime': 1, 'Celebi': 1, 'Ninjask': 1, 'Smeargle': 1, 'Vaporeon': 1}"
karatechop50224,[Gen 3] UBERS,1,0,1,2019-11-11 20:18:50,2019-11-11 20:18:50,,,"{'Kingdra': 1, 'Starmie': 1, 'Swampert': 1, 'Walrein': 1, 'Milotic': 1, 'Gyarados': 1}"
kasibberry20529,[Gen 3] UBERS,1,0,1,2019-07-31 19:10:46,2019-07-31 19:10:46,,,"{'Blissey': 1, 'Latios': 1, 'Latias': 1, 'Groudon': 1, 'Mewtwo': 1, 'Deoxys-Defense': 1}"
kasibberry45407,[Gen 3] UBERS,2,0,2,2020-05-20 10:11:50,2020-05-20 11:26:45,,,"{'Sceptile': 2, 'Tyranitar': 1, 'Ho-Oh': 1, 'Rayquaza': 1, 'Mewtwo': 2, 'Kyogre': 2, 'Aerodactyl': 1, 'Blaziken': 1, 'Latias': 1}"
kasibberry48595,[Gen 3] UBERS,1,1,0,2018-09-14 23:50:13,2018-09-14 23:50:13,,,"{'Metagross': 1, 'Latios': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
kebiaberry13802,[Gen 3] UBERS,1,0,1,2024-10-07 02:49:28,2024-10-07 02:49:28,1053.0,1053.0,"{'Salamence': 1, 'Jirachi': 1, 'Mew': 1, 'Deoxys-Speed': 1, 'Mewtwo': 1, 'Groudon': 1}"
kebiaberry28648,[Gen 3] UBERS,1,0,1,2025-03-13 20:41:34,2025-03-13 20:41:34,,,"{'Pikachu': 1, 'Metapod': 1, 'Squirtle': 1}"
kebiaberry44633,[Gen 3] UBERS,1,0,1,2015-10-01 15:36:06,2015-10-01 15:36:06,1025.0,1025.0,"{'Metagross': 1, 'Sceptile': 1, 'Alakazam': 1, 'Groudon': 1, 'Salamence': 1, 'Milotic': 1}"
kebiaberry49720,[Gen 3] UBERS,1,0,1,2020-05-20 10:05:33,2020-05-20 10:05:33,,,"{'Metagross': 1, 'Ninjask': 1, 'Tyranitar': 1, 'Snorlax': 1, 'Vaporeon': 1}"
kecleon37797,[Gen 3] UBERS,2,0,2,2024-11-16 21:23:21,2024-11-16 21:37:25,,,"{'Metagross': 1, 'Blissey': 2, 'Jirachi': 1, 'Rayquaza': 1, 'Latias': 2, 'Kyogre': 1, 'Skarmory': 1, 'Mewtwo': 1, 'Groudon': 1, 'Deoxys-Attack': 1}"
kecleon74917,[Gen 3] UBERS,2,1,1,2018-03-23 19:31:29,2018-03-23 19:52:23,,,"{'Latios': 2, 'Rayquaza': 2, 'Mewtwo': 2, 'Deoxys-Attack': 2, 'Kyogre': 2, 'Latias': 1}"
kecleon83354,[Gen 3] UBERS,1,0,1,2024-10-20 18:18:11,2024-10-20 18:18:11,1112.0,1112.0,"{'Latios': 1, 'Snorlax': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Deoxys-Defense': 1, 'Kyogre': 1}"
kecleon99961,[Gen 3] UBERS,1,0,1,2018-10-27 05:24:12,2018-10-27 05:24:12,,,"{'Blissey': 1, 'Tyranitar': 1, 'Registeel': 1, 'Deoxys-Attack': 1, 'Latias': 1, 'Kyogre': 1}"
keeneye12289,[Gen 3] UBERS,1,0,1,2022-08-28 23:19:55,2022-08-28 23:19:55,,,"{'Omastar': 1, 'Arcanine': 1, 'Ampharos': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Swellow': 1}"
keeneye14694,[Gen 3] UBERS,1,0,1,2024-12-05 14:15:01,2024-12-05 14:15:01,,,"{'Metagross': 1, 'Mew': 1, 'Latios': 1, 'Snorlax': 1, 'Groudon': 1, 'Deoxys-Attack': 1}"
keeneye85626,[Gen 3] UBERS,3,3,0,2018-05-01 02:24:38,2018-06-16 20:08:46,,,"{'Ninetales': 1, 'Snorlax': 1, 'Primeape': 2, 'Jolteon': 2, 'Altaria': 1, 'Metagross': 1, 'Ludicolo': 1, 'Tentacruel': 1, 'Blaziken': 1, 'Azumarill': 1, 'Gengar': 1, 'Sandslash': 1, 'Dragonite': 1, 'Blastoise': 1}"
kelpsyberry16654,[Gen 3] UBERS,2,1,1,2020-03-25 22:55:39,2020-03-25 22:56:07,,,"{'Omastar': 2, 'Latios': 2, 'Regice': 2, 'Deoxys-Attack': 2, 'Latias': 2, 'Kyogre': 2}"
kelpsyberry3852,[Gen 3] UBERS,3,0,3,2020-05-12 22:05:14,2020-05-12 22:34:03,,,"{'Blissey': 2, 'Lugia': 2, 'Groudon': 2, 'Latias': 2, 'Forretress': 2, 'Magneton': 2, 'Omastar': 1, 'Latios': 1, 'Regice': 1, 'Steelix': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
kelpsyberry93756,[Gen 3] UBERS,1,1,0,2018-08-03 18:47:25,2018-08-03 18:47:25,1037.0,1037.0,"{'Omastar': 1, 'Blissey': 1, 'Latios': 1, 'Mewtwo': 1, 'Forretress': 1, 'Kyogre': 1}"
kinesis60474,[Gen 3] UBERS,1,1,0,2019-10-03 21:52:11,2019-10-03 21:52:11,,,"{'Gengar': 1, 'Umbreon': 1}"
kinesis68397,[Gen 3] UBERS,1,0,1,2020-06-14 05:47:33,2020-06-14 05:47:33,,,"{'Blissey': 1, 'Mew': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Latias': 1, 'Kyogre': 1}"
kinesis69818,[Gen 3] UBERS,1,1,0,2017-02-18 14:55:16,2017-02-18 14:55:16,1000.0,1000.0,"{'Blissey': 1, 'Latios': 1, 'Lugia': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Forretress': 1}"
kingdra7300,[Gen 3] UBERS,2,0,2,2017-10-05 02:09:25,2019-09-26 01:10:05,,,"{'Mew': 1, 'Latios': 1, 'Lugia': 1, 'Ho-Oh': 2, 'Deoxys-Attack': 1, 'Latias': 1, 'Deoxys-Speed': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Groudon': 1, 'Wobbuffet': 1}"
kingler11522,[Gen 3] UBERS,3,1,2,2020-08-11 15:33:29,2024-06-18 23:23:31,,,"{'Salamence': 2, 'Metagross': 3, 'Armaldo': 2, 'Swampert': 2, 'Machoke': 2, 'Walrein': 2, 'Breloom': 1, 'Kingdra': 1, 'Zapdos': 1, 'Kyogre': 1, 'Slaking': 1}"
kingler17812,[Gen 3] UBERS,1,0,1,2024-10-06 21:48:05,2024-10-06 21:48:05,1026.0,1026.0,"{'Latios': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Forretress': 1, 'Kyogre': 1}"
kingler19313,[Gen 3] UBERS,1,0,1,2020-02-19 17:59:27,2020-02-19 17:59:27,,,"{'Blissey': 1, 'Dusclops': 1, 'Lugia': 1, 'Rayquaza': 1, 'Deoxys-Defense': 1, 'Kyogre': 1}"
kingler30891,[Gen 3] UBERS,1,1,0,2024-10-14 20:33:14,2024-10-14 20:33:14,1231.0,1231.0,"{'Metagross': 1, 'Latios': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
kingler60976,[Gen 3] UBERS,1,0,1,2019-06-23 08:20:18,2019-06-23 08:20:18,,,"{'Breloom': 1, 'Swampert': 1, 'Salamence': 1, 'Ninetales': 1, 'Gardevoir': 1, 'Manectric': 1}"
kingler6201,[Gen 3] UBERS,1,0,1,2023-12-13 20:51:41,2023-12-13 20:51:41,,,"{'Blissey': 1, 'Latias': 1, 'Deoxys-Defense': 1, 'Forretress': 1, 'Kyogre': 1}"
kingsrock30193,[Gen 3] UBERS,1,0,1,2018-05-08 19:13:27,2018-05-08 19:13:27,,,"{'Metagross': 1, 'Deoxys': 1, 'Rayquaza': 1, 'Groudon': 1, 'Mewtwo': 1, 'Kyogre': 1}"
kingsrock37488,[Gen 3] UBERS,3,0,3,2016-02-20 01:29:48,2016-03-20 22:44:17,,,"{'Gengar': 1, 'Starmie': 1, 'Tyranitar': 1, 'Swampert': 2, 'Aerodactyl': 1, 'Dugtrio': 1, 'Porygon2': 1, 'Celebi': 2, 'Suicune': 1, 'Jirachi': 1, 'Raikou': 1, 'Metagross': 1, 'Snorlax': 1, 'Salamence': 1, 'Magneton': 1}"
kingsrock53530,[Gen 3] UBERS,1,1,0,2024-02-29 14:36:47,2024-02-29 14:36:47,,,"{'Metagross': 1, 'Latios': 1, 'Snorlax': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
kirlia34625,[Gen 3] UBERS,1,0,1,2020-01-15 20:47:51,2020-01-15 20:47:51,,,"{'Gengar': 1, 'Metagross': 1, 'Blissey': 1, 'Skarmory': 1, 'Latios': 1, 'Kyogre': 1}"
kirlia50422,[Gen 3] UBERS,1,1,0,2020-08-11 16:47:51,2020-08-11 16:47:51,,,"{'Blissey': 1, 'Mew': 1, 'Lugia': 1, 'Deoxys-Speed': 1, 'Wobbuffet': 1, 'Kyogre': 1}"
kirlia63487,[Gen 3] UBERS,1,0,1,2018-09-25 15:50:59,2018-09-25 15:50:59,,,"{'Venusaur': 1, 'Charizard': 1, 'Vaporeon': 1, 'Venomoth': 1, 'Persian': 1, 'Pikachu': 1}"
kirlia72185,[Gen 3] UBERS,1,0,1,2024-07-07 20:25:25,2024-07-07 20:25:25,,,"{'Metagross': 1, 'Latios': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
kirlia72932,[Gen 3] UBERS,14,0,14,2024-06-06 21:46:03,2024-06-18 23:11:29,,,"{'Metagross': 2, 'Aggron': 1, 'Scizor': 1, 'Registeel': 2, 'Steelix': 1, 'Magneton': 2, 'Breloom': 5, 'Heracross': 5, 'Medicham': 4, 'Machamp': 4, 'Blaziken': 4, 'Hariyama': 5, 'Skarmory': 8, 'Charizard': 8, 'Zapdos': 8, 'Aerodactyl': 8, 'Salamence': 6, 'Gyarados': 8, 'Altaria': 2}"
kirlia88480,[Gen 3] UBERS,1,0,1,2020-06-06 00:18:15,2020-06-06 00:18:15,,,"{'Jynx': 1, 'Zapdos': 1, 'Snorlax': 1, 'Tauros': 1, 'Groudon': 1, 'Chansey': 1}"
klutz11028,[Gen 3] UBERS,1,0,1,2016-10-11 01:58:50,2016-10-11 01:58:50,,,"{'Wobbuffet': 1, 'Wynaut': 1}"
klutz21988,[Gen 3] UBERS,2,2,0,2020-05-22 13:35:59,2020-05-22 14:07:13,,,"{'Regice': 1, 'Deoxys-Defense': 2, 'Kyogre': 2, 'Latias': 2}"
klutz22398,[Gen 3] UBERS,12,7,5,2017-10-09 16:38:21,2018-07-02 21:10:43,,,"{'Latios': 7, 'Registeel': 2, 'Snorlax': 5, 'Rayquaza': 2, 'Groudon': 8, 'Kyogre': 10, 'Metagross': 3, 'Deoxys-Speed': 1, 'Mewtwo': 2, 'Gengar': 1, 'Blissey': 3, 'Forretress': 2, 'Swampert': 1, 'Latias': 6, 'Magneton': 4, 'Ninjask': 1, 'Wobbuffet': 1, 'Lugia': 1, 'Deoxys-Attack': 2, 'Umbreon': 1, 'Ho-Oh': 1, 'Skarmory': 1}"
klutz42713,[Gen 3] UBERS,1,1,0,2016-07-11 22:41:26,2016-07-11 22:41:26,,,"{'Breloom': 1, 'Sableye': 1, 'Charizard': 1, 'Electrode': 1, 'Salamence': 1, 'Rhydon': 1}"
klutz88294,[Gen 3] UBERS,2,1,1,2020-04-19 23:32:26,2020-04-19 23:46:38,,,"{'Lapras': 2, 'Mewtwo': 2, 'Marowak': 1, 'Jolteon': 1, 'Nidoking': 1, 'Dragonite': 1}"
knockoff21817,[Gen 3] UBERS,1,1,0,2020-08-28 11:32:09,2020-08-28 11:32:09,1214.0,1214.0,"{'Deoxys-Attack': 1, 'Groudon': 1, 'Kyogre': 1, 'Mewtwo': 1}"
knockoff82580,[Gen 3] UBERS,1,0,1,2016-01-15 01:28:11,2016-01-15 01:28:11,,,"{'Gengar': 1, 'Blissey': 1, 'Groudon': 1, 'Salamence': 1, 'Milotic': 1, 'Latias': 1}"
knockoff84615,[Gen 3] UBERS,1,0,1,2024-12-20 07:55:05,2024-12-20 07:55:05,,,"{'Scyther': 1, 'Cloyster': 1, 'Venusaur': 1, 'Flareon': 1, 'Raichu': 1}"
koffing93257,[Gen 3] UBERS,1,0,1,2018-08-07 00:43:40,2018-08-07 00:43:40,1026.0,1026.0,"{'Jolteon': 1, 'Rayquaza': 1, 'Deoxys-Attack': 1, 'Kyogre': 1, 'Gyarados': 1}"
koffing93492,[Gen 3] UBERS,2,0,2,2021-10-03 19:46:17,2021-10-03 19:50:19,,,"{'Metagross': 1, 'Blissey': 1, 'Ho-Oh': 1, 'Rayquaza': 1, 'Groudon': 1, 'Kyogre': 2, 'Latios': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Forretress': 1}"
krabby35714,[Gen 3] UBERS,6,2,4,2020-05-26 02:45:04,2020-05-29 03:30:17,,,"{'Quagsire': 3, 'Mr. Mime': 5, 'Sharpedo': 5, 'Minun': 3, 'Golem': 4, 'Blaziken': 6, 'Seviper': 3, 'Scizor': 3}"
krabby7137,[Gen 3] UBERS,1,0,1,2019-08-15 14:32:16,2019-08-15 14:32:16,1000.0,1000.0,"{'Mew': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Groudon': 1, 'Latias': 1, 'Kyogre': 1}"
krabby9420,[Gen 3] UBERS,1,0,1,2024-02-24 17:15:28,2024-02-24 17:15:28,,,"{'Jolteon': 1, 'Skarmory': 1, 'Ludicolo': 1, 'Crobat': 1, 'Flareon': 1}"
krabby97145,[Gen 3] UBERS,3,1,2,2016-02-20 00:28:12,2019-06-16 10:34:16,,,"{'Dugtrio': 1, 'Blissey': 3, 'Latios': 2, 'Groudon': 2, 'Deoxys-Attack': 2, 'Wobbuffet': 1, 'Lugia': 1, 'Mewtwo': 1, 'Forretress': 2, 'Kyogre': 1, 'Celebi': 1, 'Ho-Oh': 1}"
krabby99127,[Gen 3] UBERS,1,0,1,2018-05-08 00:13:40,2018-05-08 00:13:40,,,"{'Latios': 1, 'Lugia': 1, 'Kyogre': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Magneton': 1}"
kricketune21759,[Gen 3] UBERS,1,1,0,2024-01-28 01:44:40,2024-01-28 01:44:40,,,"{'Breloom': 1, 'Gengar': 1, 'Shiftry': 1, 'Claydol': 1, 'Banette': 1}"
kricketune24627,[Gen 3] UBERS,2,0,2,2020-10-10 18:14:40,2020-10-11 16:22:29,,,"{'Latios': 2, 'Snorlax': 2, 'Groudon': 2, 'Deoxys-Attack': 2, 'Latias': 2, 'Forretress': 2}"
kyogre29088,[Gen 3] UBERS,1,0,1,2024-06-03 03:25:20,2024-06-03 03:25:20,,,"{'Blissey': 1, 'Lugia': 1, 'Latias': 1, 'Deoxys-Defense': 1, 'Forretress': 1, 'Kyogre': 1}"
kyogre417,[Gen 3] UBERS,2,0,2,2017-09-16 21:06:03,2017-09-16 22:20:39,1000.0,1000.0,"{'Venusaur': 2, 'Charizard': 2, 'Snorlax': 2, 'Lapras': 2, 'Pikachu': 2, 'Blastoise': 2}"
kyogre4993,[Gen 3] UBERS,1,0,1,2017-03-26 20:02:20,2017-03-26 20:02:20,,,"{'Metagross': 1, 'Flygon': 1, 'Charizard': 1, 'Mewtwo': 1, 'Gyarados': 1}"
kyogre78686,[Gen 3] UBERS,1,0,1,2023-07-09 15:16:02,2023-07-09 15:16:02,,,"{'Metagross': 1, 'Latios': 1, 'Heracross': 1, 'Snorlax': 1, 'Groudon': 1, 'Deoxys-Attack': 1}"
kyogre78827,[Gen 3] UBERS,1,1,0,2020-08-20 13:39:01,2020-08-20 13:39:01,1149.0,1149.0,"{'Blissey': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Groudon': 1, 'Deoxys-Attack': 1, 'Kyogre': 1}"
kyogre85533,[Gen 3] UBERS,1,1,0,2023-12-28 02:40:32,2023-12-28 02:40:32,,,"{'Medicham': 1, 'Flygon': 1, 'Snorlax': 1, 'Magneton': 1}"
laggingtail21589,[Gen 3] UBERS,1,1,0,2016-08-16 05:05:16,2016-08-16 05:05:16,,,"{'Metagross': 1, 'Lugia': 1, 'Deoxys-Speed': 1, 'Rayquaza': 1, 'Kyogre': 1}"
laggingtail59628,[Gen 3] UBERS,1,0,1,2016-11-12 22:57:49,2016-11-12 22:57:49,,,"{'Gengar': 1, 'Flygon': 1, 'Exeggutor': 1, 'Snorlax': 1, 'Regice': 1, 'Moltres': 1}"
laggingtail64546,[Gen 3] UBERS,1,0,1,2017-12-17 20:39:49,2017-12-17 20:39:49,,,"{'Metagross': 1, 'Latios': 1, 'Groudon': 1, 'Latias': 1, 'Kyogre': 1, 'Slaking': 1}"
laggingtail71349,[Gen 3] UBERS,6,2,4,2017-07-22 11:59:48,2017-10-28 17:57:05,,,"{'Blissey': 3, 'Latios': 5, 'Rayquaza': 2, 'Groudon': 4, 'Deoxys-Attack': 3, 'Kyogre': 5, 'Shedinja': 1, 'Latias': 2, 'Forretress': 1, 'Magneton': 1, 'Omastar': 1, 'Snorlax': 2, 'Mewtwo': 1, 'Ho-Oh': 1, 'Registeel': 1, 'Aerodactyl': 1, 'Metagross': 1, 'Slaking': 1}"
laggingtail80780,[Gen 3] UBERS,1,0,1,2020-08-23 16:45:10,2020-08-23 16:45:10,,,"{'Blissey': 1, 'Lugia': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1, 'Latias': 1, 'Kyogre': 1}"
lairon20558,[Gen 3] UBERS,1,0,1,2018-04-02 19:00:18,2018-04-02 19:00:18,,,"{'Metagross': 1, 'Blissey': 1, 'Ludicolo': 1, 'Lugia': 1, 'Deoxys-Defense': 1, 'Kyogre': 1}"
lairon45480,[Gen 3] UBERS,1,0,1,2015-06-12 02:15:53,2015-06-12 02:15:53,,,"{'Deoxys': 1, 'Latios': 1, 'Heracross': 1, 'Groudon': 1, 'Houndoom': 1, 'Wobbuffet': 1}"
lansatberry14234,[Gen 3] UBERS,1,0,1,2019-08-04 15:59:30,2019-08-04 15:59:30,,,"{'Lugia': 1, 'Ho-Oh': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Groudon': 1, 'Kyogre': 1}"
lansatberry23921,[Gen 3] UBERS,1,0,1,2019-05-31 20:37:49,2019-05-31 20:37:49,,,"{'Tropius': 1, 'Dragonite': 1, 'Dewgong': 1, 'Steelix': 1, 'Typhlosion': 1, 'Espeon': 1}"
lansatberry46568,[Gen 3] UBERS,4,1,3,2024-04-07 19:23:43,2024-04-13 16:16:13,,,"{'Skarmory': 4, 'Tentacruel': 1, 'Swampert': 2, 'Alakazam': 2, 'Milotic': 2, 'Slaking': 1, 'Claydol': 2, 'Salamence': 1, 'Magneton': 2, 'Hariyama': 1, 'Metagross': 2, 'Regice': 1, 'Dodrio': 1, 'Gardevoir': 1}"
lansatberry7316,[Gen 3] UBERS,1,1,0,2016-09-01 23:06:18,2016-09-01 23:06:18,,,"{'Deoxys': 1, 'Blissey': 1, 'Lugia': 1, 'Mewtwo': 1, 'Latias': 1, 'Kyogre': 1}"
lansatberry88467,[Gen 3] UBERS,1,1,0,2025-02-24 21:34:59,2025-02-24 21:34:59,,,"{'Metagross': 1, 'Latios': 1, 'Ho-Oh': 1, 'Deoxys-Attack': 1, 'Latias': 1, 'Kyogre': 1}"
lanturn24150,[Gen 3] UBERS,1,0,1,2020-07-22 11:08:54,2020-07-22 11:08:54,,,"{'Latios': 1, 'Shedinja': 1, 'Ho-Oh': 1, 'Groudon': 1, 'Forretress': 1, 'Magneton': 1}"
lanturn97257,[Gen 3] UBERS,2,0,2,2017-07-27 19:03:46,2017-07-27 19:12:07,,,"{'Omastar': 1, 'Blissey': 1, 'Latios': 1, 'Mewtwo': 2, 'Latias': 2, 'Kyogre': 1, 'Mew': 1, 'Snorlax': 1, 'Groudon': 1, 'Magneton': 1}"
lapras58836,[Gen 3] UBERS,8,3,5,2024-06-22 11:31:04,2024-07-01 13:52:39,,,"{'Dugtrio': 2, 'Slowbro': 2, 'Aerodactyl': 4, 'Vaporeon': 3, 'Ninetales': 5, 'Pikachu': 1, 'Ivysaur': 1, 'Snorlax': 2, 'Venusaur': 3, 'Sceptile': 1, 'Starmie': 2, 'Castform': 1, 'Hitmonlee': 1, 'Nidoking': 1, 'Flygon': 1, 'Manectric': 1}"
larvitar22674,[Gen 3] UBERS,1,1,0,2018-03-11 20:46:00,2018-03-11 20:46:00,,,"{'Metagross': 1, 'Latios': 1, 'Lugia': 1, 'Rayquaza': 1, 'Mewtwo': 1, 'Kyogre': 1}"
larvitar29374,[Gen 3] UBERS,1,1,0,2020-08-19 10:16:08,2020-08-19 10:16:08,,,"{'Latios': 1, 'Snorlax': 1, 'Aerodactyl': 1, 'Mewtwo': 1, 'Deoxys-Attack': 1}"
larvitar6334,[Gen 3] UBERS,1,1,0,2016-09-21 20:24:33,2016-09-21 20:24:33,,,"{'Metagross': 1, 'Latios': 1, 'Heracross': 1, 'Mewtwo': 1, 'Wobbuffet': 1, 'Kyogre': 1}"
larvitar67526,[Gen 3] UBERS,1,1,0,2024-02-28 14:04:05,2024-02-28 14:04:05,,,"{'Latios': 1, 'Snorlax': 1, 'Mewtwo': 1, 'Forretress': 1, 'Kyogre': 1}"
