name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,pokemon_used
meanlook78599,[Gen 3] NU,1,0,1,2020-05-27 19:18:16,2020-05-27 19:18:16,,,"{'Shuckle': 1, 'Arbok': 1}"
medicham64289,[Gen 3] NU,15,10,5,2019-06-10 13:22:41,2019-08-02 20:23:44,,,"{'Gloom': 8, 'Pineco': 3, 'Delibird': 9, 'Clefairy': 1, 'Seaking': 2, 'Nosepass': 3, 'Taillow': 1, 'Staryu': 8, 'Rhyhorn': 5, 'Flaaffy': 2, 'Chinchou': 4, 'Kirlia': 2, 'Masquerain': 2, 'Magnemite': 4, 'Shuppet': 1, 'Zigzagoon': 1, 'Poliwag': 1, 'Wailmer': 1, ""Farfetch'D"": 2, 'Mankey': 2, 'Growlithe': 2, 'Horsea': 1, 'Castform': 1, 'Parasect': 1, 'Voltorb': 1, 'Bayleef': 1, 'Grimer': 1, 'Elekid': 4, 'Cacnea': 1, 'Cubone': 1, 'Meditite': 2, 'Butterfree': 1, 'Dustox': 1, 'Sunflora': 1}"
meditate17123,[Gen 3] NU,1,1,0,2018-10-21 21:39:30,2018-10-21 21:39:30,,,"{'Pidgeot': 1, 'Haunter': 1, 'Huntail': 1, 'Minun': 1, 'Glalie': 1, 'Tangela': 1}"
meditate33748,[Gen 3] NU,1,0,1,2020-04-16 23:44:12,2020-04-16 23:44:12,,,"{'Graveler': 1, 'Octillery': 1, 'Roselia': 1, 'Noctowl': 1, 'Hitmonchan': 1}"
megahorn31335,[Gen 3] NU,1,0,1,2019-05-20 02:42:02,2019-05-20 02:42:02,,,"{'Abra': 1, 'Metang': 1, 'Lickitung': 1, 'Pikachu': 1, 'Whiscash': 1, 'Torkoal': 1}"
megakick15553,[Gen 3] NU,1,1,0,2020-03-26 00:31:03,2020-03-26 00:31:03,,,"{'Bellossom': 1, 'Pidgeot': 1, 'Metang': 1, 'Haunter': 1, 'Whiscash': 1, 'Torkoal': 1}"
megakick97860,[Gen 3] NU,2,1,1,2020-05-27 19:14:51,2020-05-27 19:21:36,,,"{'Seadra': 2, 'Dewgong': 2, 'Flareon': 2, 'Hitmonchan': 2, 'Murkrow': 2, 'Vigoroth': 2}"
meganium84754,[Gen 3] NU,1,0,1,2020-03-12 08:25:26,2020-03-12 08:25:26,,,"{'Marshtomp': 1, 'Metang': 1, 'Quilava': 1, 'Grovyle': 1, 'Haunter': 1, 'Shelgon': 1}"
megapunch98881,[Gen 3] NU,1,1,0,2016-09-02 21:26:35,2016-09-02 21:26:35,,,"{'Huntail': 1, 'Hitmonchan': 1, 'Murkrow': 1, 'Glalie': 1, 'Shelgon': 1, 'Mawile': 1}"
meowth96732,[Gen 3] NU,1,0,1,2020-04-12 21:44:25,2020-04-12 21:44:25,,,"{'Wailord': 1, 'Pidgeot': 1, 'Flareon': 1, 'Pupitar': 1, 'Haunter': 1, 'Cacturne': 1}"
metagross72181,[Gen 3] NU,1,1,0,2019-10-25 16:38:22,2019-10-25 16:38:22,,,"{'Elekid': 1, 'Staryu': 1, 'Delcatty': 1, 'Bagon': 1, 'Snorunt': 1, 'Delibird': 1}"
metalclaw48275,[Gen 3] NU,1,0,1,2019-04-07 20:44:47,2019-04-07 20:44:47,,,"{'Sableye': 1, 'Roselia': 1, 'Huntail': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Glalie': 1}"
metalcoat81257,[Gen 3] NU,2,0,2,2022-03-03 23:12:52,2022-03-03 23:18:01,,,"{'Anorith': 1, 'Furret': 1, 'Minun': 2, 'Lairon': 1, 'Dragonair': 1, 'Duskull': 1, 'Omanyte': 1, 'Vibrava': 1, 'Ivysaur': 1, 'Combusken': 1, 'Smoochum': 1}"
metalpowder38899,[Gen 3] NU,2,0,2,2023-01-11 20:09:50,2023-01-11 20:20:24,,,"{'Gloom': 1, 'Voltorb': 2, 'Delcatty': 1, 'Taillow': 1, 'Horsea': 1, 'Grimer': 1, 'Cubone': 1, 'Seaking': 1}"
metalpowder82466,[Gen 3] NU,1,0,1,2020-04-20 01:58:08,2020-04-20 01:58:08,,,"{'Graveler': 1, 'Furret': 1, 'Dunsparce': 1, 'Flareon': 1, 'Pikachu': 1, 'Magcargo': 1}"
metalsound31619,[Gen 3] NU,6,3,3,2025-05-17 18:19:58,2025-05-23 14:47:19,,,"{'Octillery': 3, 'Metang': 3, 'Chimecho': 3, 'Arbok': 3, 'Vigoroth': 3, 'Cacturne': 3, 'Pelipper': 2, 'Sableye': 2, 'Raticate': 1, 'Hitmonchan': 1, 'Sudowoodo': 3, 'Glalie': 2}"
metang89979,[Gen 3] NU,1,1,0,2020-04-25 01:58:28,2020-04-25 01:58:28,,,"{'Dewgong': 1, 'Metang': 1, 'Hitmonchan': 1, 'Venomoth': 1, 'Haunter': 1, 'Cacturne': 1}"
meteormash4916,[Gen 3] NU,1,1,0,2020-06-19 21:29:43,2020-06-19 21:29:43,,,"{'Marshtomp': 1, 'Ivysaur': 1, 'Flaaffy': 1, 'Grovyle': 1, 'Sealeo': 1}"
metronome12767,[Gen 3] NU,1,1,0,2020-08-15 13:32:45,2020-08-15 13:32:45,,,"{'Abra': 1, 'Roselia': 1, 'Ariados': 1, 'Whiscash': 1, 'Mawile': 1}"
metronome35929,[Gen 3] NU,1,0,1,2020-07-06 18:26:57,2020-07-06 18:26:57,,,"{'Golbat': 1, 'Noctowl': 1, 'Huntail': 1, 'Piloswine': 1, 'Glalie': 1, 'Mawile': 1}"
metronome73231,[Gen 3] NU,1,0,1,2020-06-26 06:18:05,2020-06-26 06:18:05,,,"{'Seadra': 1, 'Dewgong': 1, 'Flareon': 1, 'Hitmonchan': 1, 'Murkrow': 1, 'Vigoroth': 1}"
milkdrink49044,[Gen 3] NU,7,3,4,2024-05-20 04:07:51,2025-02-17 19:47:40,,,"{'Octillery': 2, 'Raticate': 2, 'Metang': 5, 'Minun': 2, 'Lickitung': 1, 'Glalie': 3, 'Wailord': 2, 'Flareon': 5, 'Haunter': 4, 'Hitmonchan': 1, 'Ledian': 1, 'Delcatty': 1, 'Plusle': 3, 'Venomoth': 1, 'Mawile': 1, 'Tropius': 1, 'Sableye': 1, 'Huntail': 1, 'Pupitar': 1, 'Diglett': 1, 'Bellossom': 1}"
milotic19745,[Gen 3] NU,1,0,1,2018-10-15 10:38:10,2018-10-15 10:38:10,,,"{'Kingler': 1, 'Abra': 1, 'Flareon': 1, 'Hitmonchan': 1, 'Murkrow': 1, 'Vigoroth': 1}"
miltank16297,[Gen 3] NU,2,2,0,2018-12-15 00:22:32,2018-12-26 14:45:35,,,"{'Relicanth': 1, 'Huntail': 1, 'Plusle': 1, 'Seaking': 1, 'Glalie': 2, 'Haunter': 2, 'Tropius': 1, 'Bellossom': 1, 'Flareon': 1, 'Mawile': 1}"
miltank39048,[Gen 3] NU,1,1,0,2025-02-17 20:08:20,2025-02-17 20:08:20,,,"{'Octillery': 1, 'Roselia': 1, 'Metang': 1, 'Chimecho': 1, 'Pupitar': 1, 'Murkrow': 1}"
miltank73528,[Gen 3] NU,8,4,4,2018-11-29 00:09:57,2020-06-13 19:56:15,1068.0,1069.0,"{'Relicanth': 5, 'Sableye': 2, 'Shedinja': 2, 'Hitmonchan': 2, 'Lickitung': 2, 'Cacturne': 2, 'Wailord': 2, 'Pidgeot': 2, 'Roselia': 1, 'Metang': 3, 'Chimecho': 3, 'Torkoal': 2, 'Diglett': 1, 'Raticate': 1, 'Glalie': 4, 'Flareon': 1, 'Haunter': 3, 'Mawile': 1, 'Huntail': 2, 'Plusle': 1}"
mindplate42012,[Gen 3] NU,9,6,3,2020-05-29 21:30:57,2022-02-23 18:40:18,,,"{'Marshtomp': 2, 'Corsola': 1, 'Noctowl': 1, 'Houndour': 1, 'Minun': 2, 'Dragonair': 2, 'Furret': 1, 'Grovyle': 2, 'Sealeo': 3, 'Gastly': 1, 'Dewgong': 3, 'Raticate': 3, 'Arbok': 3, 'Hitmonchan': 3, 'Piloswine': 2, 'Torkoal': 3, 'Doduo': 2, 'Drowzee': 2, 'Seadra': 1, 'Metang': 1, 'Golbat': 1, 'Relicanth': 1, 'Wailord': 1, 'Roselia': 1, 'Chimecho': 1, 'Haunter': 1, 'Omanyte': 1, 'Ivysaur': 1, 'Flaaffy': 1}"
mintberry2773,[Gen 3] NU,13,8,5,2020-03-23 00:17:48,2020-03-23 01:31:02,,,"{'Rhyhorn': 3, 'Doduo': 3, 'Oddish': 3, 'Porygon': 3, 'Drowzee': 3, 'Squirtle': 3, 'Numel': 7, 'Taillow': 6, 'Electrike': 1, 'Mudkip': 1, 'Lileep': 1, 'Duskull': 6, 'Anorith': 6, 'Treecko': 6, 'Clamperl': 6, 'Snubbull': 3, 'Phanpy': 3, 'Pineco': 3, 'Totodile': 2, 'Houndour': 2, 'Ledyba': 3, 'Cyndaquil': 1, 'Chinchou': 1}"
mintberry37268,[Gen 3] NU,2,2,0,2025-01-22 21:38:45,2025-02-17 19:47:40,,,"{'Metang': 2, 'Glalie': 2, 'Haunter': 2, 'Wailord': 2, 'Huntail': 1, 'Flareon': 1}"
minun63363,[Gen 3] NU,1,1,0,2020-07-29 20:25:52,2020-07-29 20:25:52,,,"{'Hitmonchan': 1, 'Seadra': 1, 'Flareon': 1, 'Vigoroth': 1}"
minun6717,[Gen 3] NU,14,8,6,2023-04-14 21:17:23,2023-09-08 00:53:53,,,"{'Octillery': 3, 'Roselia': 5, 'Chimecho': 8, 'Pikachu': 3, 'Haunter': 9, 'Mawile': 3, 'Bellossom': 2, 'Metang': 5, 'Flareon': 6, 'Glalie': 7, 'Magby': 1, 'Sableye': 3, 'Golbat': 4, 'Wailord': 4, 'Sudowoodo': 2, 'Whiscash': 1, 'Seadra': 1, 'Pupitar': 1, 'Plusle': 2, 'Hitmonchan': 4, 'Tangela': 1, 'Tropius': 1, 'Pelipper': 1, 'Relicanth': 1, 'Huntail': 1, 'Cacturne': 1, 'Lickitung': 1}"
miracleberry70666,[Gen 3] NU,1,0,1,2018-10-15 10:20:48,2018-10-15 10:20:48,,,"{'Crawdaunt': 1, 'Bellossom': 1, 'Beedrill': 1, 'Parasect': 1, 'Nidorino': 1, 'Ariados': 1}"
mirrormove8296,[Gen 3] NU,8,5,3,2022-11-26 19:47:11,2025-01-03 17:56:10,,,"{'Sableye': 2, 'Roselia': 2, 'Wigglytuff': 1, 'Chimecho': 3, 'Hitmonchan': 5, 'Whiscash': 1, 'Dewgong': 3, 'Metang': 5, 'Torkoal': 1, 'Cacturne': 3, 'Grovyle': 1, 'Vigoroth': 1, 'Haunter': 2, 'Golbat': 2, 'Flareon': 3, 'Relicanth': 1, 'Raticate': 2, 'Wailord': 1, 'Minun': 1, 'Pikachu': 1, 'Glalie': 2}"
mist21242,[Gen 3] NU,6,4,2,2020-03-29 10:50:27,2021-06-24 18:46:13,,,"{'Pidgeot': 1, 'Roselia': 1, 'Chimecho': 2, 'Hitmonchan': 2, 'Magcargo': 1, 'Anorith': 1, 'Elekid': 1, 'Doduo': 2, 'Houndour': 1, 'Shellder': 1, 'Kingler': 1, 'Golbat': 1, 'Torkoal': 2, 'Mawile': 1, 'Vigoroth': 1, 'Cacturne': 1, 'Dewgong': 1, 'Raticate': 2, 'Arbok': 2, 'Piloswine': 1, 'Crawdaunt': 1, 'Wailord': 1, 'Pupitar': 1, 'Diglett': 1, 'Oddish': 1, 'Voltorb': 1}"
mist98895,[Gen 3] NU,4,4,0,2016-09-04 00:30:02,2016-09-04 19:34:02,,,"{'Chimecho': 4, 'Murkrow': 4, 'Glalie': 4, 'Bellossom': 4, 'Huntail': 1, 'Hitmonchan': 2}"
moldbreaker66612,[Gen 3] NU,1,0,1,2021-05-01 17:00:29,2021-05-01 17:00:29,,,"{'Crawdaunt': 1, 'Bellossom': 1, 'Roselia': 1, 'Chimecho': 1, 'Flareon': 1, 'Haunter': 1}"
moldbreaker71931,[Gen 3] NU,2,1,1,2020-06-18 05:08:40,2020-06-18 06:16:04,1000.0,1023.0,"{'Diglett': 2, 'Wailord': 2, 'Raticate': 2, 'Roselia': 1, 'Chimecho': 1, 'Haunter': 1, 'Pikachu': 1}"
motordrive87413,[Gen 3] NU,19,10,9,2024-09-12 22:22:24,2025-03-02 15:23:25,,,"{'Wailord': 9, 'Metang': 12, 'Huntail': 2, 'Glalie': 7, 'Torkoal': 7, 'Bellossom': 4, 'Pupitar': 3, 'Haunter': 12, 'Chimecho': 9, 'Hitmonchan': 9, 'Venomoth': 1, 'Cacturne': 3, 'Seadra': 1, 'Relicanth': 3, 'Pineco': 1, 'Flareon': 5, 'Pelipper': 3, 'Dewgong': 3, 'Wigglytuff': 1, 'Kecleon': 1, 'Swalot': 1, 'Raticate': 2, 'Tangela': 2, 'Diglett': 1, 'Pidgeot': 1, 'Golbat': 1, 'Octillery': 2, 'Plusle': 1, 'Vigoroth': 1, 'Kingler': 1}"
mudkip8641,[Gen 3] NU,4,2,2,2019-01-13 01:30:34,2019-01-14 00:36:21,,,"{'Ledian': 1, 'Beedrill': 1, 'Volbeat': 1, 'Minun': 2, 'Clamperl': 1, 'Dragonair': 3, 'Omanyte': 1, 'Ivysaur': 1, 'Yanma': 3, 'Delibird': 1, 'Meditite': 1, 'Furret': 1, 'Grovyle': 1, 'Sealeo': 1, 'Gastly': 1, 'Ponyta': 1, 'Marshtomp': 1, 'Corsola': 1, 'Parasect': 1}"
mudslap23591,[Gen 3] NU,3,0,3,2018-11-03 15:02:09,2020-03-15 17:15:15,,,"{'Sableye': 2, 'Pidgeot': 2, 'Quilava': 3, 'Pikachu': 3, 'Whiscash': 3, 'Glalie': 3, 'Golbat': 1, 'Noctowl': 1}"
mudslap46176,[Gen 3] NU,1,0,1,2020-08-28 01:48:32,2020-08-28 01:48:32,,,"{'Masquerain': 1, 'Delcatty': 1, 'Flaaffy': 1, 'Snorunt': 1, 'Nidorino': 1, 'Unown-Question': 1}"
mudslap68669,[Gen 3] NU,1,0,1,2020-05-27 13:37:30,2020-05-27 13:37:30,,,"{'Crawdaunt': 1, 'Wailord': 1, 'Pidgeot': 1, 'Dewgong': 1, 'Hitmonchan': 1, 'Flareon': 1}"
muk57201,[Gen 3] NU,1,1,0,2025-05-12 16:20:03,2025-05-12 16:20:03,,,"{'Wailord': 1, 'Plusle': 1, 'Hitmonchan': 1, 'Glalie': 1, 'Haunter': 1}"
muk9797,[Gen 3] NU,1,0,1,2020-03-15 17:25:19,2020-03-15 17:25:19,,,"{'Relicanth': 1, 'Bellossom': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Glalie': 1, 'Kecleon': 1}"
munchlax60491,[Gen 3] NU,4,2,2,2019-06-12 00:22:00,2019-06-25 00:35:09,,,"{'Grimer': 2, 'Elekid': 3, 'Delibird': 3, 'Bayleef': 2, 'Nosepass': 3, 'Meditite': 3, 'Chinchou': 1, 'Wailmer': 1, 'Koffing': 1, 'Gloom': 1, 'Castform': 1, 'Mankey': 1}"
murkrow56783,[Gen 3] NU,9,4,5,2019-04-03 00:52:13,2019-06-09 19:16:07,1053.0,1053.0,"{'Sableye': 2, 'Wailord': 4, 'Relicanth': 4, 'Hitmonchan': 3, 'Lickitung': 2, 'Cacturne': 2, 'Tropius': 3, 'Bellossom': 3, 'Flareon': 2, 'Glalie': 5, 'Haunter': 5, 'Mawile': 2, 'Huntail': 1, 'Plusle': 1, 'Seaking': 1, 'Pidgeot': 2, 'Roselia': 2, 'Metang': 3, 'Chimecho': 2, 'Pupitar': 2, 'Raticate': 1, 'Kecleon': 1}"
mysteryberry48802,[Gen 3] NU,4,4,0,2021-05-13 20:42:39,2021-06-13 16:59:05,,,"{'Wailord': 4, 'Metang': 3, 'Pupitar': 1, 'Glalie': 2, 'Haunter': 2, 'Chimecho': 3, 'Torkoal': 2, 'Huntail': 1, 'Minun': 1, 'Cacturne': 1, 'Golbat': 1, 'Sableye': 1, 'Plusle': 1}"
mysteryberry83821,[Gen 3] NU,14,6,8,2024-11-12 13:17:38,2024-12-08 23:20:00,,,"{'Seadra': 4, 'Metang': 13, 'Huntail': 6, 'Plusle': 2, 'Glalie': 13, 'Haunter': 10, 'Pelipper': 2, 'Flareon': 4, 'Hitmonchan': 4, 'Pupitar': 2, 'Wailord': 9, 'Bellossom': 4, 'Chimecho': 4, 'Vigoroth': 1, 'Torkoal': 3, 'Golbat': 1}"
mysticwater90061,[Gen 3] NU,1,1,0,2016-09-02 20:48:22,2016-09-02 20:48:22,,,"{'Dewgong': 1, 'Pikachu': 1, 'Glalie': 1}"
natu82270,[Gen 3] NU,1,1,0,2019-03-11 03:03:18,2019-03-11 03:03:18,,,"{'Castform': 1, 'Aipom': 1, 'Sudowoodo': 1, 'Haunter': 1, 'Mawile': 1}"
naturalcure94350,[Gen 3] NU,3,3,0,2019-07-08 15:30:55,2025-05-18 21:00:47,,,"{'Tropius': 2, 'Roselia': 1, 'Metang': 2, 'Flareon': 2, 'Hitmonchan': 3, 'Haunter': 3, 'Huntail': 1, 'Glalie': 2, 'Relicanth': 1, 'Kecleon': 1}"
naturalgift2401,[Gen 3] NU,5,4,1,2018-12-03 21:43:52,2019-01-13 22:22:07,,,"{'Hitmonchan': 2, 'Flareon': 4, 'Kecleon': 2, 'Huntail': 2, 'Glalie': 2, 'Relicanth': 2, 'Bellossom': 2, 'Plusle': 1, 'Haunter': 2, 'Diglett': 1, 'Seadra': 1, 'Chimecho': 1, 'Arbok': 1, 'Tangela': 1, 'Mawile': 1}"
naturepower57210,[Gen 3] NU,1,0,1,2018-11-15 01:19:51,2018-11-15 01:19:51,,,"{'Pidgeot': 1, 'Roselia': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Seaking': 1, 'Magcargo': 1}"
needlearm59980,[Gen 3] NU,14,9,5,2024-05-20 04:07:51,2025-05-24 21:04:31,,,"{'Wailord': 6, 'Metang': 14, 'Pineco': 1, 'Huntail': 6, 'Pikachu': 1, 'Murkrow': 2, 'Octillery': 4, 'Roselia': 3, 'Chimecho': 5, 'Flareon': 6, 'Glalie': 9, 'Haunter': 9, 'Golbat': 3, 'Plusle': 4, 'Pelipper': 3, 'Torkoal': 1, 'Vigoroth': 2}"
needlearm73798,[Gen 3] NU,3,2,1,2024-03-18 19:13:23,2024-03-18 19:29:42,,,"{'Kingler': 1, 'Diglett': 1, 'Bellossom': 3, 'Shuckle': 1, 'Hitmonchan': 3, 'Flareon': 3, 'Octillery': 2, 'Arbok': 2, 'Ditto': 1}"
nestball20084,[Gen 3] NU,1,0,1,2020-05-06 12:02:19,2020-05-06 12:02:19,,,"{'Pidgeot': 1, 'Roselia': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Seaking': 1, 'Magcargo': 1}"
nestball79228,[Gen 3] NU,2,1,1,2019-03-10 19:04:17,2019-03-22 00:48:46,,,"{'Octillery': 2, 'Metang': 2, 'Noctowl': 2, 'Minun': 2, 'Grovyle': 2, 'Ariados': 2}"
nevermeltice23309,[Gen 3] NU,1,0,1,2020-06-23 17:35:49,2020-06-23 17:35:49,,,"{'Pelipper': 1, 'Sableye': 1, 'Roselia': 1, 'Flareon': 1, 'Hitmonchan': 1, 'Mawile': 1}"
nidorina3773,[Gen 3] NU,1,0,1,2020-04-18 23:37:46,2020-04-18 23:37:46,1039.0,1039.0,"{'Sableye': 1, 'Pidgeot': 1, 'Hitmonchan': 1, 'Flareon': 1, 'Whiscash': 1, 'Glalie': 1}"
nidorina72636,[Gen 3] NU,4,2,2,2025-04-06 13:29:17,2025-05-26 00:37:21,,,"{'Pelipper': 1, 'Dewgong': 1, 'Roselia': 1, 'Metang': 3, 'Vigoroth': 1, 'Haunter': 4, 'Wailord': 1, 'Huntail': 1, 'Glalie': 3, 'Torkoal': 1, 'Octillery': 1, 'Chimecho': 1, 'Hitmonchan': 2, 'Pupitar': 1, 'Flareon': 1, 'Whiscash': 1}"
nidorino24287,[Gen 3] NU,1,0,1,2018-11-18 21:43:14,2018-11-18 21:43:14,,,"{'Wailord': 1, 'Roselia': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Yanma': 1, 'Mawile': 1}"
nightmare46769,[Gen 3] NU,1,0,1,2021-03-23 02:28:28,2021-03-23 02:28:28,,,"{'Lotad': 1, 'Abra': 1, 'Omanyte': 1, 'Feebas': 1, 'Cacnea': 1, 'Trapinch': 1}"
ninjask77369,[Gen 3] NU,1,0,1,2020-03-29 10:50:24,2020-03-29 10:50:24,,,"{'Anorith': 1, 'Elekid': 1, 'Doduo': 1, 'Houndour': 1, 'Trapinch': 1, 'Shellder': 1}"
noconditions5659,[Gen 3] NU,1,1,0,2016-09-12 23:13:07,2016-09-12 23:13:07,,,"{'Sableye': 1, 'Pidgeot': 1, 'Huntail': 1, 'Dunsparce': 1, 'Grovyle': 1, 'Torkoal': 1}"
noctowl47464,[Gen 3] NU,5,3,2,2022-11-19 18:11:38,2022-12-13 00:02:38,,,"{'Wailord': 3, 'Metang': 2, 'Haunter': 5, 'Vigoroth': 1, 'Cacturne': 3, 'Pupitar': 1, 'Pikachu': 1, 'Glalie': 2, 'Dewgong': 1, 'Hitmonchan': 3, 'Vibrava': 1, 'Torkoal': 1, 'Seadra': 1, 'Chimecho': 1, 'Relicanth': 1, 'Piloswine': 1}"
noeffect35007,[Gen 3] NU,1,0,1,2024-03-14 19:53:07,2024-03-14 19:53:07,,,"{'Tropius': 1, 'Wailord': 1, 'Roselia': 1, 'Metang': 1, 'Chimecho': 1, 'Murkrow': 1}"
nomelberry8014,[Gen 3] NU,1,0,1,2020-06-04 14:47:10,2020-06-04 14:47:10,,,"{'Wailord': 1, 'Metang': 1, 'Arbok': 1, 'Hitmonchan': 1, 'Chimecho': 1, 'Cacturne': 1}"
normalize30069,[Gen 3] NU,1,1,0,2020-02-20 02:05:08,2020-02-20 02:05:08,,,"{'Anorith': 1, 'Elekid': 1, 'Doduo': 1, 'Houndour': 1, 'Trapinch': 1}"
normalize71205,[Gen 3] NU,5,0,5,2020-07-03 21:17:26,2024-11-09 19:19:11,,,"{'Sableye': 1, 'Bellossom': 3, 'Flareon': 3, 'Pikachu': 1, 'Glalie': 2, 'Mawile': 1, 'Wailord': 1, 'Huntail': 1, 'Hitmonchan': 2, 'Torkoal': 1, 'Octillery': 1, 'Pelipper': 2, 'Raticate': 1, 'Roselia': 1, 'Metang': 1, 'Marshtomp': 1, 'Ivysaur': 1, 'Flaaffy': 1, 'Machoke': 1, 'Grovyle': 1, 'Sealeo': 1, 'Chimecho': 1, 'Haunter': 1}"
npowerpsychic55845,[Gen 3] NU,2,2,0,2024-04-15 22:10:23,2024-04-15 22:34:02,,,"{'Octillery': 2, 'Roselia': 2, 'Metang': 2, 'Chimecho': 2, 'Pupitar': 2, 'Murkrow': 2}"
npowerpsychic58525,[Gen 3] NU,1,0,1,2019-03-10 23:20:40,2019-03-10 23:20:40,,,"{'Crawdaunt': 1, 'Pelipper': 1, 'Pidgeot': 1, 'Shuckle': 1, 'Shedinja': 1, 'Flareon': 1}"
numel8988,[Gen 3] NU,5,1,4,2022-09-04 21:10:42,2023-08-23 00:49:44,,,"{'Diglett': 1, 'Pelipper': 3, 'Bellossom': 2, 'Flareon': 1, 'Haunter': 4, 'Magby': 1, 'Metang': 3, 'Chimecho': 2, 'Glalie': 3, 'Vigoroth': 2, 'Roselia': 1, 'Wailord': 2, 'Huntail': 1, 'Torkoal': 1, 'Pupitar': 1, 'Pikachu': 1}"
nuzleaf44678,[Gen 3] NU,1,0,1,2020-05-28 19:21:23,2020-05-28 19:21:23,,,"{'Golbat': 1, 'Metang': 1, 'Cacnea': 1, 'Wartortle': 1, 'Haunter': 1}"
octazooka16794,[Gen 3] NU,1,1,0,2024-07-29 15:48:23,2024-07-29 15:48:23,,,"{'Wailord': 1, 'Metang': 1, 'Hitmonchan': 1, 'Vigoroth': 1, 'Haunter': 1, 'Cacturne': 1}"
octazooka37631,[Gen 3] NU,1,1,0,2020-06-10 11:59:34,2020-06-10 11:59:34,,,"{'Dewgong': 1, 'Raticate': 1, 'Arbok': 1, 'Hitmonchan': 1, 'Piloswine': 1, 'Torkoal': 1}"
octillery73735,[Gen 3] NU,1,1,0,2020-06-02 12:55:07,2020-06-02 12:55:07,1030.0,1030.0,"{'Parasect': 1, 'Hitmonchan': 1, 'Pupitar': 1, 'Pikachu': 1, 'Glalie': 1}"
oddincense6510,[Gen 3] NU,3,0,3,2020-05-14 22:45:33,2020-08-01 18:00:37,,,"{'Marshtomp': 2, 'Charmeleon': 1, 'Ivysaur': 1, 'Flaaffy': 1, 'Vibrava': 2, 'Nidorina': 1, 'Machoke': 1, 'Grovyle': 1, 'Combusken': 1, 'Clefairy': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Pupitar': 1, 'Murkrow': 1, 'Glalie': 1, 'Haunter': 1}"
oddincense97806,[Gen 3] NU,2,0,2,2020-06-06 00:55:45,2020-06-06 02:30:17,,,"{'Seadra': 2, 'Omanyte': 2, 'Metang': 2, 'Poliwhirl': 2, 'Lairon': 2, 'Duskull': 2}"
omanyte58063,[Gen 3] NU,1,0,1,2019-04-13 21:39:20,2019-04-13 21:39:20,,,"{'Raticate': 1, 'Wartortle': 1, 'Vigoroth': 1, 'Shelgon': 1, 'Cacturne': 1}"
onix93063,[Gen 3] NU,1,0,1,2020-08-12 20:15:20,2020-08-12 20:15:20,,,"{'Graveler': 1, 'Abra': 1, 'Swalot': 1, 'Beedrill': 1, 'Piloswine': 1, 'Pikachu': 1}"
oranberry44566,[Gen 3] NU,1,0,1,2018-11-29 00:18:48,2018-11-29 00:18:48,,,"{'Octillery': 1, 'Metang': 1, 'Hitmonchan': 1, 'Pupitar': 1, 'Haunter': 1, 'Kecleon': 1}"
outrage29420,[Gen 3] NU,9,5,4,2020-06-27 18:04:12,2025-02-17 20:08:20,,,"{'Chimecho': 6, 'Metang': 6, 'Octillery': 1, 'Torkoal': 3, 'Wailord': 3, 'Roselia': 1, 'Murkrow': 1, 'Vigoroth': 1, 'Crawdaunt': 1, 'Tropius': 1, 'Hitmonchan': 1, 'Glalie': 2, 'Haunter': 3, 'Pelipper': 2, 'Plusle': 1, 'Venomoth': 3, 'Pupitar': 1, 'Cacturne': 5, 'Mawile': 1, 'Shelgon': 1, 'Golbat': 1, 'Huntail': 1, 'Dewgong': 1, 'Pidgeot': 1}"
outrage46997,[Gen 3] NU,6,2,4,2022-11-05 21:19:08,2024-01-06 21:04:07,,,"{'Golbat': 6, 'Sableye': 6, 'Dewgong': 6, 'Hitmonchan': 6, 'Vigoroth': 2, 'Cacturne': 4, 'Chinchou': 2, 'Tangela': 2, 'Piloswine': 2}"
overgrow33019,[Gen 3] NU,1,0,1,2016-09-03 00:26:12,2016-09-03 00:26:12,,,"{'Roselia': 1, 'Chimecho': 1, 'Flareon': 1, 'Hitmonchan': 1, 'Vigoroth': 1}"
overgrow61925,[Gen 3] NU,1,1,0,2019-04-15 17:59:43,2019-04-15 17:59:43,,,"{'Relicanth': 1, 'Wailord': 1, 'Aipom': 1, 'Metang': 1, 'Parasect': 1, 'Ariados': 1}"
owntempo57228,[Gen 3] NU,1,0,1,2020-04-10 18:10:50,2020-04-10 18:10:50,,,"{'Crawdaunt': 1, 'Roselia': 1, 'Metang': 1, 'Chimecho': 1, 'Flareon': 1, 'Hitmonchan': 1}"
pachirisu343,[Gen 3] NU,3,1,2,2020-04-03 02:53:13,2020-05-13 20:55:33,,,"{'Pelipper': 2, 'Sableye': 2, 'Roselia': 2, 'Flareon': 2, 'Hitmonchan': 3, 'Mawile': 2, 'Octillery': 1, 'Metang': 1, 'Pupitar': 1, 'Haunter': 1, 'Kecleon': 1}"
