name,format,played,wins,losses,first_played,last_played,lowest_rating,highest_rating,pokemon_used
leechlife17796,[Gen 3] UU,3,2,1,2020-08-19 01:01:20,2020-08-19 01:33:36,,,"{'Altaria': 3, 'Sandslash': 3, 'Nidoking': 2, 'Ninetales': 2, 'Qwilfish': 3, 'Cradily': 3}"
leechlife93736,[Gen 3] UU,2,1,1,2018-08-30 12:40:18,2019-10-09 20:06:10,,,"{'Corsola': 1, 'Dunsparce': 1, 'Chimecho': 1, 'Nosepass': 1, 'Tangela': 1, 'Yanma': 1, 'Granbull': 1, 'Linoone': 1, 'Cradily': 1, 'Muk': 1}"
leer23545,[Gen 3] UU,1,0,1,2018-08-22 23:30:49,2018-08-22 23:30:49,,,"{'Tentacool': 1, 'Omanyte': 1, 'Shuckle': 1, 'Mightyena': 1, 'Bayleef': 1, 'Drowzee': 1}"
leer38566,[Gen 3] UU,21,11,10,2018-02-23 00:46:49,2021-01-10 20:54:35,,,"{'Omastar': 13, 'Kangaskhan': 21, 'Tentacruel': 4, 'Granbull': 1, 'Banette': 10, 'Electabuzz': 5, 'Altaria': 8, 'Pinsir': 2, 'Aggron': 6, 'Gligar': 8, 'Lanturn': 9, 'Lunatone': 4, 'Walrein': 9, 'Golem': 2, 'Feraligatr': 2, 'Ampharos': 2, 'Mantine': 1, 'Misdreavus': 2, 'Vileplume': 1, 'Qwilfish': 1, 'Muk': 4, 'Manectric': 1, 'Cacturne': 1, 'Hypno': 2, 'Fearow': 2, 'Electrode': 1, 'Hitmontop': 2}"
leer58215,[Gen 3] UU,1,1,0,2018-09-06 01:40:16,2018-09-06 01:40:16,,,"{'Octillery': 1, 'Sableye': 1, 'Hitmonchan': 1, 'Sudowoodo': 1, 'Vigoroth': 1, 'Mawile': 1}"
leer64922,[Gen 3] UU,1,0,1,2024-02-11 21:33:12,2024-02-11 21:33:12,,,"{'Mantine': 1, 'Shuckle': 1, 'Nidoking': 1, 'Hitmonlee': 1, 'Camerupt': 1, 'Voltorb': 1}"
levitate21556,[Gen 3] UU,1,1,0,2019-05-13 02:24:50,2019-05-13 02:24:50,,,"{'Scyther': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Golem': 1, 'Manectric': 1, 'Qwilfish': 1}"
levitate25986,[Gen 3] UU,1,1,0,2020-08-09 17:33:09,2020-08-09 17:33:09,,,"{'Kangaskhan': 1, 'Granbull': 1, 'Hypno': 1, 'Walrein': 1, 'Hitmontop': 1}"
lick25189,[Gen 3] UU,15,6,9,2020-03-15 19:45:03,2023-08-12 19:37:08,,,"{'Scyther': 7, 'Arcanine': 5, 'Kangaskhan': 10, 'Camerupt': 1, 'Walrein': 2, 'Qwilfish': 4, 'Kabutops': 2, 'Misdreavus': 2, 'Gligar': 2, 'Altaria': 3, 'Omastar': 4, 'Hitmonlee': 1, 'Tentacruel': 4, 'Granbull': 5, 'Hypno': 2, 'Ninetales': 2, 'Dodrio': 1, 'Dusclops': 1, 'Smeargle': 1, 'Scizor': 1, 'Vaporeon': 2, 'Tauros': 3, 'Fearow': 2, 'Blastoise': 1, 'Linoone': 1, 'Houndoom': 2, 'Crobat': 1, 'Electrode': 1, 'Banette': 1, 'Hitmontop': 1, 'Sandslash': 1, 'Slowking': 1, 'Pinsir': 1, 'Gorebyss': 1, 'Aggron': 1, 'Venusaur': 1, 'Slowbro': 1}"
liechiberry46724,[Gen 3] UU,2,2,0,2019-06-14 23:03:44,2020-02-17 15:45:22,,,"{'Feraligatr': 1, 'Granbull': 2, 'Tentacruel': 1, 'Altaria': 1, 'Rapidash': 1, 'Fearow': 1, 'Electabuzz': 1}"
liechiberry71048,[Gen 3] UU,1,0,1,2018-08-27 22:20:34,2018-08-27 22:20:34,,,"{'Diglett': 1, 'Wailord': 1, 'Pidgeot': 1, 'Roselia': 1, 'Chimecho': 1, 'Mawile': 1}"
liechiberry79283,[Gen 3] UU,1,0,1,2020-07-27 01:28:39,2020-07-27 01:28:39,,,"{'Omastar': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Gligar': 1, 'Hypno': 1}"
lifeorb58255,[Gen 3] UU,1,0,1,2020-02-02 04:35:36,2020-02-02 04:35:36,,,"{'Electabuzz': 1, 'Hitmonlee': 1, 'Absol': 1, 'Aggron': 1}"
lightclay48488,[Gen 3] UU,3,0,3,2022-08-17 16:14:48,2023-10-15 20:55:11,,,"{'Scyther': 2, 'Omastar': 3, 'Ampharos': 3, 'Kangaskhan': 3, 'Tentacruel': 2, 'Slowking': 1, 'Hitmonlee': 1, 'Misdreavus': 1, 'Arcanine': 1, 'Blastoise': 1}"
lightclay58285,[Gen 3] UU,1,1,0,2018-10-11 00:00:37,2018-10-11 00:00:37,,,"{'Pidgeot': 1, 'Roselia': 1, 'Chimecho': 1, 'Hitmonchan': 1, 'Seaking': 1, 'Magcargo': 1}"
lightclay60550,[Gen 3] UU,2,0,2,2018-12-14 12:02:12,2018-12-14 14:42:14,,,"{'Taillow': 1, 'Lotad': 2, 'Mudkip': 2, 'Ralts': 2, 'Poochyena': 2, 'Nincada': 2, 'Whismur': 1}"
lightclay90981,[Gen 3] UU,1,0,1,2016-11-06 15:38:33,2016-11-06 15:38:33,,,"{'Omastar': 1, 'Nidoking': 1, 'Azumarill': 1, 'Fearow': 1, 'Electabuzz': 1}"
lightscreen37111,[Gen 3] UU,8,5,3,2020-03-02 15:59:04,2020-03-17 19:33:32,,,"{'Kangaskhan': 7, 'Pinsir': 7, 'Electrode': 8, 'Hypno': 7, 'Walrein': 8, 'Granbull': 6}"
lightscreen63007,[Gen 3] UU,1,0,1,2020-01-12 22:35:46,2020-01-12 22:35:46,,,"{'Clefable': 1, 'Victreebel': 1, 'Ampharos': 1, 'Gligar': 1, 'Ninetales': 1, 'Qwilfish': 1}"
lightscreen66281,[Gen 3] UU,1,0,1,2020-08-07 23:46:10,2020-08-07 23:46:10,,,"{'Altaria': 1, 'Ampharos': 1, 'Meganium': 1, 'Aggron': 1, 'Camerupt': 1, 'Feraligatr': 1}"
limber11712,[Gen 3] UU,2,1,1,2024-09-19 19:24:35,2024-09-29 18:42:12,,,"{'Scyther': 2, 'Omastar': 2, 'Ampharos': 2, 'Kangaskhan': 2, 'Misdreavus': 2, 'Feraligatr': 2}"
limber18392,[Gen 3] UU,2,2,0,2018-01-30 14:37:34,2018-01-30 14:40:57,,,"{'Scyther': 1, 'Primeape': 1, 'Gligar': 2, 'Linoone': 1, 'Ninetales': 1, 'Cradily': 1, 'Blastoise': 1}"
limber19590,[Gen 3] UU,11,10,1,2018-05-24 23:37:22,2018-07-04 17:14:36,,,"{'Pidgeot': 10, 'Roselia': 11, 'Chimecho': 9, 'Hitmonchan': 10, 'Pikachu': 8, 'Haunter': 10}"
lockon17539,[Gen 3] UU,10,5,5,2018-11-18 22:18:56,2021-01-01 15:36:32,,,"{'Scyther': 4, 'Solrock': 3, 'Pinsir': 2, 'Omastar': 6, 'Kangaskhan': 8, 'Hitmonlee': 1, 'Tentacruel': 2, 'Gligar': 6, 'Manectric': 2, 'Altaria': 1, 'Nidoqueen': 1, 'Nidoking': 1, 'Walrein': 1, 'Misdreavus': 1, 'Hypno': 4, 'Ampharos': 3, 'Blastoise': 3, 'Kabutops': 1, 'Poliwrath': 1, 'Electrode': 1, 'Cradily': 1}"
lockon50489,[Gen 3] UU,1,1,0,2018-06-29 01:46:49,2018-06-29 01:46:49,,,"{'Dewgong': 1, 'Roselia': 1, 'Metang': 1, 'Quilava': 1, 'Grovyle': 1}"
lockon78937,[Gen 3] UU,16,9,7,2021-11-14 22:49:15,2022-04-22 19:11:11,,,"{'Huntail': 1, 'Glalie': 7, 'Wailord': 1, 'Muk': 5, 'Ampharos': 4, 'Kangaskhan': 13, 'Tentacruel': 4, 'Granbull': 6, 'Slowking': 3, 'Gligar': 5, 'Electrode': 3, 'Electabuzz': 1, 'Manectric': 2, 'Sandslash': 1, 'Pinsir': 2, 'Omastar': 6, 'Gorebyss': 3, 'Linoone': 1, 'Feraligatr': 1, 'Scyther': 2, 'Golduck': 3, 'Grumpig': 2, 'Walrein': 3, 'Vileplume': 5, 'Misdreavus': 2, 'Mr. Mime': 1}"
lopunny44121,[Gen 3] UU,1,0,1,2020-08-28 00:22:37,2020-08-28 00:22:37,,,"{'Altaria': 1, 'Omastar': 1, 'Sharpedo': 1, 'Aggron': 1, 'Electrode': 1, 'Hitmontop': 1}"
loudred91486,[Gen 3] UU,2,1,1,2019-04-02 07:18:08,2019-07-17 18:05:47,,,"{'Scyther': 2, 'Omastar': 2, 'Muk': 2, 'Kangaskhan': 2, 'Pinsir': 2, 'Lunatone': 2}"
loveball41396,[Gen 3] UU,5,3,2,2020-03-29 19:20:54,2020-04-19 20:56:16,,,"{'Scyther': 2, 'Muk': 2, 'Kangaskhan': 3, 'Pinsir': 2, 'Lunatone': 3, 'Hypno': 3, 'Breloom': 2, 'Venusaur': 1, 'Kingdra': 2, 'Tauros': 1, 'Houndoom': 1, 'Slaking': 2}"
lovelykiss744,[Gen 3] UU,1,1,0,2018-10-11 16:07:58,2018-10-11 16:07:58,,,"{'Altaria': 1, 'Sandslash': 1, 'Kangaskhan': 1, 'Electabuzz': 1, 'Slowking': 1, 'Cradily': 1}"
lucario46553,[Gen 3] UU,1,1,0,2019-08-15 01:42:03,2019-08-15 01:42:03,,,"{'Pineco': 1, 'Abra': 1, 'Porygon': 1, 'Lotad': 1}"
lucario79158,[Gen 3] UU,5,2,3,2021-03-28 17:32:40,2022-04-24 20:56:31,,,"{'Omastar': 2, 'Kangaskhan': 5, 'Tentacruel': 2, 'Electrode': 1, 'Gligar': 4, 'Vileplume': 2, 'Muk': 2, 'Hypno': 2, 'Hitmontop': 1, 'Scyther': 2, 'Sandslash': 1, 'Pinsir': 1, 'Golduck': 1, 'Aggron': 1, 'Granbull': 2, 'Slowking': 1}"
luckychant87352,[Gen 3] UU,1,1,0,2019-03-06 22:22:43,2019-03-06 22:22:43,,,"{'Scyther': 1, 'Kabutops': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Misdreavus': 1, 'Electrode': 1}"
luckypunch38763,[Gen 3] UU,1,1,0,2020-02-06 02:04:34,2020-02-06 02:04:34,,,"{'Scyther': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Misdreavus': 1, 'Electrode': 1}"
luckypunch64087,[Gen 3] UU,3,0,3,2018-03-08 22:54:48,2019-08-03 23:04:49,,,"{'Kangaskhan': 3, 'Tentacruel': 2, 'Gligar': 2, 'Walrein': 3, 'Ninetales': 2, 'Cradily': 2, 'Rapidash': 1, 'Aggron': 1, 'Hypno': 1, 'Vileplume': 1}"
luckypunch80473,[Gen 3] UU,1,0,1,2024-10-21 11:21:28,2024-10-21 11:21:28,,,"{'Sableye': 1, 'Kabutops': 1, 'Meganium': 1, 'Camerupt': 1, 'Xatu': 1, 'Glalie': 1}"
ludicolo74111,[Gen 3] UU,2,1,1,2020-06-13 12:15:45,2020-06-13 12:35:21,,,"{'Altaria': 2, 'Kabutops': 2, 'Kangaskhan': 2, 'Ninetales': 2, 'Slowking': 2, 'Azumarill': 2}"
ludicolo97605,[Gen 3] UU,1,0,1,2018-09-02 08:52:40,2018-09-02 08:52:40,,,"{'Scyther': 1, 'Kangaskhan': 1, 'Hypno': 1, 'Golem': 1, 'Vileplume': 1, 'Manectric': 1}"
lugia99673,[Gen 3] UU,2,0,2,2024-08-31 13:59:57,2024-08-31 14:08:59,,,"{'Poliwrath': 1, 'Hypno': 2, 'Muk': 1, 'Solrock': 1, 'Altaria': 1, 'Omastar': 1, 'Kangaskhan': 1, 'Ninetales': 1, 'Electabuzz': 1}"
lunardance8976,[Gen 3] UU,1,0,1,2024-09-30 00:00:08,2024-09-30 00:00:08,,,"{'Clefable': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Lunatone': 1, 'Vileplume': 1, 'Slowking': 1}"
lunatone43273,[Gen 3] UU,1,0,1,2024-03-17 20:42:10,2024-03-17 20:42:10,,,"{'Omastar': 1, 'Electrode': 1, 'Granbull': 1, 'Hypno': 1, 'Gligar': 1, 'Walrein': 1}"
lureball29098,[Gen 3] UU,2,2,0,2020-07-17 16:57:28,2020-07-20 04:32:19,,,"{'Absol': 1, 'Nidoqueen': 1, 'Kangaskhan': 2, 'Pinsir': 1, 'Walrein': 1, 'Raichu': 2, 'Victreebel': 1, 'Azumarill': 1, 'Magmar': 1, 'Grumpig': 1}"
lureball74235,[Gen 3] UU,2,1,1,2020-04-15 20:03:43,2020-04-15 20:09:15,,,"{'Stantler': 2, 'Sharpedo': 2, 'Lanturn': 2, 'Golem': 2, 'Cradily': 2, 'Nidoking': 1}"
lureball90169,[Gen 3] UU,1,0,1,2024-03-11 10:52:19,2024-03-11 10:52:19,,,"{'Numel': 1, 'Kabuto': 1, 'Wingull': 1, 'Wigglytuff': 1}"
lusterpurge83122,[Gen 3] UU,3,1,2,2018-02-10 21:38:18,2018-02-10 21:51:54,,,"{'Scyther': 3, 'Omastar': 3, 'Kabutops': 1, 'Kangaskhan': 3, 'Nidoking': 1, 'Tentacruel': 3, 'Mr. Mime': 1, 'Gligar': 2, 'Hitmonlee': 1}"
lusterpurge99010,[Gen 3] UU,1,1,0,2024-06-08 00:04:15,2024-06-08 00:04:15,,,"{'Scyther': 1, 'Omastar': 1, 'Kangaskhan': 1, 'Walrein': 1, 'Vileplume': 1, 'Hitmontop': 1}"
lustrousorb91613,[Gen 3] UU,1,0,1,2020-04-18 01:35:00,2020-04-18 01:35:00,,,"{'Swalot': 1, 'Sableye': 1, 'Dewgong': 1, 'Roselia': 1, 'Chimecho': 1, 'Hitmonchan': 1}"
luvdisc14147,[Gen 3] UU,1,1,0,2020-04-07 04:22:03,2020-04-07 04:22:03,,,"{'Sableye': 1, 'Bellossom': 1, 'Arbok': 1, 'Slowking': 1, 'Tangela': 1}"
luvdisc97841,[Gen 3] UU,2,2,0,2024-02-01 15:37:51,2024-02-01 16:53:40,1000.0,1036.0,"{'Ampharos': 2, 'Kangaskhan': 2, 'Aggron': 2, 'Banette': 2, 'Fearow': 1, 'Gorebyss': 1}"
luxio14122,[Gen 3] UU,5,3,2,2019-09-22 13:53:14,2019-10-03 20:27:24,,,"{'Scyther': 5, 'Sharpedo': 1, 'Kangaskhan': 2, 'Gligar': 1, 'Qwilfish': 1, 'Cradily': 1, 'Omastar': 4, 'Shiftry': 2, 'Nidoking': 3, 'Lanturn': 2, 'Ninetales': 2, 'Nidoqueen': 1, 'Granbull': 1, 'Hypno': 1, 'Walrein': 1, 'Gorebyss': 1, 'Electabuzz': 1}"
luxio21680,[Gen 3] UU,1,1,0,2024-05-17 21:54:15,2024-05-17 21:54:15,,,"{'Altaria': 1, 'Rapidash': 1, 'Misdreavus': 1, 'Granbull': 1, 'Girafarig': 1, 'Grumpig': 1}"
luxray2085,[Gen 3] UU,3,1,2,2018-03-31 11:01:12,2018-09-26 13:23:31,,,"{'Kangaskhan': 2, 'Gligar': 2, 'Hypno': 2, 'Granbull': 2, 'Vileplume': 2, 'Beedrill': 1, 'Metang': 1, 'Hitmonchan': 1, 'Piloswine': 1, 'Pupitar': 1, 'Mawile': 1, 'Aggron': 1}"
luxray30019,[Gen 3] UU,3,1,2,2023-09-08 13:47:39,2023-10-15 17:23:16,,,"{'Scyther': 1, 'Omastar': 3, 'Kangaskhan': 3, 'Nidoking': 1, 'Gorebyss': 1, 'Cradily': 1, 'Nidoqueen': 2, 'Gligar': 1, 'Lanturn': 1, 'Azumarill': 1, 'Solrock': 1, 'Tentacruel': 1, 'Misdreavus': 1}"
luxray52006,[Gen 3] UU,1,1,0,2016-11-12 23:11:46,2016-11-12 23:11:46,,,"{'Altaria': 1, 'Omastar': 1, 'Meganium': 1, 'Granbull': 1, 'Electabuzz': 1, 'Hitmontop': 1}"
machamp37865,[Gen 3] UU,1,0,1,2019-11-19 23:20:47,2019-11-19 23:20:47,,,"{'Omastar': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Gligar': 1, 'Hypno': 1}"
machamp44590,[Gen 3] UU,1,0,1,2018-10-14 22:54:26,2018-10-14 22:54:26,,,"{'Diglett': 1, 'Exeggcute': 1, 'Doduo': 1, 'Oddish': 1, 'Voltorb': 1, 'Shellder': 1}"
machobrace20751,[Gen 3] UU,7,4,3,2018-05-11 05:41:24,2018-06-16 16:59:30,,,"{'Roselia': 5, 'Huntail': 5, 'Hitmonchan': 6, 'Glalie': 4, 'Haunter': 2, 'Dragonair': 3, 'Tropius': 1, 'Bellossom': 3, 'Metang': 2, 'Charmeleon': 2, 'Pikachu': 3, 'Relicanth': 1, 'Vigoroth': 1}"
machobrace26316,[Gen 3] UU,9,6,3,2018-10-04 21:05:40,2018-10-04 22:37:15,,,"{'Scyther': 5, 'Omastar': 2, 'Kangaskhan': 9, 'Nidoking': 1, 'Gorebyss': 1, 'Cradily': 3, 'Aggron': 2, 'Lunatone': 2, 'Lanturn': 4, 'Walrein': 2, 'Muk': 2, 'Hypno': 2, 'Banette': 1, 'Fearow': 1, 'Blastoise': 2, 'Slowking': 1, 'Altaria': 1, 'Electrode': 1, 'Golem': 1, 'Electabuzz': 1, 'Sandslash': 1, 'Solrock': 1, 'Gligar': 2, 'Vileplume': 1, 'Pinsir': 1, 'Tentacruel': 1}"
machop40332,[Gen 3] UU,1,1,0,2018-05-05 21:48:51,2018-05-05 21:48:51,,,"{'Sableye': 1, 'Wailord': 1, 'Roselia': 1, 'Vigoroth': 1, 'Haunter': 1, 'Mawile': 1}"
machop48408,[Gen 3] UU,8,3,5,2024-02-18 18:20:28,2025-02-21 22:26:01,,,"{'Stantler': 1, 'Chimecho': 2, 'Quagsire': 1, 'Sableye': 1, 'Arcanine': 4, 'Ampharos': 2, 'Kangaskhan': 6, 'Nidoking': 3, 'Solrock': 1, 'Tentacruel': 3, 'Omastar': 4, 'Lapras': 2, 'Hitmontop': 5, 'Roselia': 1, 'Lunatone': 1, 'Camerupt': 1, 'Torkoal': 1, 'Hitmonchan': 1, 'Politoed': 1, 'Raichu': 1, 'Haunter': 1, 'Gligar': 1, 'Golem': 1, 'Vileplume': 1}"
machop93256,[Gen 3] UU,1,1,0,2022-01-28 04:40:01,2022-01-28 04:40:01,,,"{'Omastar': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Granbull': 1, 'Lanturn': 1}"
magby99370,[Gen 3] UU,1,0,1,2020-06-24 17:09:34,2020-06-24 17:09:34,,,"{'Poliwrath': 1, 'Kangaskhan': 1, 'Hypno': 1}"
magcargo26296,[Gen 3] UU,2,2,0,2019-10-09 20:57:48,2019-10-09 21:05:05,,,"{'Vileplume': 2, 'Omastar': 2, 'Kangaskhan': 2, 'Lunatone': 2, 'Ninetales': 2}"
magicguard19432,[Gen 3] UU,1,0,1,2020-02-18 08:14:56,2020-02-18 08:14:56,1068.0,1068.0,"{'Kangaskhan': 1, 'Misdreavus': 1, 'Lunatone': 1, 'Gligar': 1, 'Ninetales': 1, 'Blastoise': 1}"
magmaarmor53767,[Gen 3] UU,1,0,1,2024-05-18 03:50:52,2024-05-18 03:50:52,,,"{'Ampharos': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Granbull': 1, 'Gligar': 1, 'Slowking': 1}"
magmaarmor78960,[Gen 3] UU,1,1,0,2024-03-09 23:26:35,2024-03-09 23:26:35,,,"{'Omastar': 1, 'Arcanine': 1, 'Ampharos': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Lunatone': 1}"
magmarizer68743,[Gen 3] UU,2,0,2,2018-07-01 03:47:22,2020-02-17 03:07:29,1123.0,1123.0,"{'Sharpedo': 1, 'Aggron': 1, 'Hitmonlee': 2, 'Gligar': 1, 'Hypno': 2, 'Nidoking': 1, 'Tentacruel': 1, 'Solrock': 1}"
magmastorm21821,[Gen 3] UU,1,1,0,2020-04-08 10:28:31,2020-04-08 10:28:31,,,"{'Omastar': 1, 'Nidoqueen': 1, 'Kangaskhan': 1, 'Gligar': 1, 'Hypno': 1, 'Walrein': 1}"
magmastorm51464,[Gen 3] UU,1,0,1,2024-08-15 22:32:50,2024-08-15 22:32:50,,,"{'Scyther': 1, 'Omastar': 1, 'Nidoqueen': 1, 'Kangaskhan': 1, 'Hypno': 1, 'Walrein': 1}"
magmastorm83132,[Gen 3] UU,1,0,1,2019-09-03 20:16:23,2019-09-03 20:16:23,,,"{'Kangaskhan': 1, 'Tentacruel': 1, 'Lunatone': 1, 'Electrode': 1, 'Granbull': 1, 'Gligar': 1}"
magmortar19991,[Gen 3] UU,16,13,3,2023-08-26 19:09:58,2024-05-18 17:24:18,,,"{'Nidoking': 3, 'Quagsire': 1, 'Kangaskhan': 14, 'Solrock': 9, 'Hitmonlee': 2, 'Golem': 6, 'Jumpluff': 2, 'Blastoise': 7, 'Altaria': 1, 'Omastar': 2, 'Arcanine': 2, 'Cradily': 1, 'Scyther': 7, 'Muk': 2, 'Pinsir': 1, 'Ampharos': 1, 'Golduck': 1, 'Gligar': 3, 'Electrode': 3, 'Electabuzz': 1, 'Qwilfish': 3, 'Haunter': 1, 'Lanturn': 1, 'Hypno': 1, 'Azumarill': 1, 'Granbull': 2, 'Feraligatr': 1, 'Xatu': 1, 'Nidoqueen': 1, 'Tentacruel': 3, 'Camerupt': 1, 'Vileplume': 1}"
magmortar75972,[Gen 3] UU,3,2,1,2019-12-03 06:58:46,2019-12-03 07:17:58,,,"{'Quagsire': 1, 'Kangaskhan': 3, 'Tentacruel': 2, 'Lunatone': 2, 'Ninetales': 2, 'Shiftry': 1, 'Scyther': 1, 'Omastar': 1, 'Nidoking': 1, 'Gorebyss': 1, 'Cradily': 1}"
magnet51073,[Gen 3] UU,3,1,2,2019-03-21 02:16:10,2024-05-02 02:23:12,,,"{'Kangaskhan': 1, 'Misdreavus': 1, 'Hypno': 1, 'Walrein': 1, 'Qwilfish': 1, 'Cradily': 3, 'Exploud': 2, 'Muk': 2, 'Sharpedo': 2, 'Sandslash': 2, 'Magmar': 2}"
magneton78463,[Gen 3] UU,1,0,1,2024-02-23 01:40:28,2024-02-23 01:40:28,1110.0,1110.0,"{'Scyther': 1, 'Omastar': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Gorebyss': 1, 'Cradily': 1}"
magnetpull74289,[Gen 3] UU,1,0,1,2020-02-12 23:20:50,2020-02-12 23:20:50,,,"{'Quagsire': 1, 'Absol': 1, 'Meganium': 1, 'Gligar': 1, 'Lanturn': 1, 'Magmar': 1}"
magnetpull75337,[Gen 3] UU,3,1,2,2023-07-23 01:23:07,2024-05-19 03:43:48,,,"{'Omastar': 2, 'Arcanine': 3, 'Ampharos': 1, 'Kangaskhan': 3, 'Tentacruel': 1, 'Gligar': 1, 'Nidoqueen': 1, 'Lapras': 1, 'Blastoise': 1, 'Altaria': 1, 'Hitmonlee': 1, 'Grumpig': 1}"
magnetrise34195,[Gen 3] UU,1,0,1,2019-07-10 04:10:07,2019-07-10 04:10:07,,,"{'Omastar': 1, 'Kangaskhan': 1, 'Misdreavus': 1, 'Hitmonlee': 1, 'Gligar': 1, 'Hypno': 1}"
magnetrise78471,[Gen 3] UU,1,1,0,2020-06-16 00:35:30,2020-06-16 00:35:30,,,"{'Omastar': 1, 'Muk': 1, 'Kabutops': 1, 'Kangaskhan': 1, 'Qwilfish': 1, 'Blastoise': 1}"
magnezone42158,[Gen 3] UU,1,1,0,2025-01-17 04:08:27,2025-01-17 04:08:27,,,"{'Poliwrath': 1, 'Stantler': 1, 'Glalie': 1, 'Haunter': 1}"
magnitude36382,[Gen 3] UU,6,3,3,2024-04-08 00:13:36,2024-07-27 23:31:09,,,"{'Venusaur': 3, 'Arcanine': 1, 'Scizor': 1, 'Lapras': 1, 'Donphan': 2, 'Slowking': 1, 'Shiftry': 1, 'Regirock': 1, 'Roselia': 1, 'Ampharos': 1, 'Haunter': 2, 'Swellow': 1, 'Armaldo': 1, 'Girafarig': 2, 'Poliwrath': 1, 'Weezing': 2, 'Golduck': 1, 'Qwilfish': 1, 'Omastar': 2, 'Kangaskhan': 1, 'Granbull': 2, 'Walrein': 2, 'Grumpig': 1}"
magnitude69357,[Gen 3] UU,1,0,1,2020-06-17 19:50:13,2020-06-17 19:50:13,,,"{'Scyther': 1, 'Omastar': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Hypno': 1}"
magnitude74262,[Gen 3] UU,1,0,1,2024-02-20 14:20:30,2024-02-20 14:20:30,,,"{'Scyther': 1, 'Arcanine': 1, 'Ampharos': 1, 'Kangaskhan': 1, 'Hitmontop': 1, 'Glalie': 1}"
magostberry89458,[Gen 3] UU,1,0,1,2019-09-12 01:40:28,2019-09-12 01:40:28,,,"{'Scyther': 1, 'Omastar': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Hypno': 1}"
mail22504,[Gen 3] UU,9,5,4,2022-04-17 21:45:49,2023-03-21 22:25:22,,,"{'Mr. Mime': 1, 'Ampharos': 6, 'Kangaskhan': 8, 'Aggron': 1, 'Nidoking': 1, 'Vileplume': 2, 'Scyther': 3, 'Omastar': 3, 'Arcanine': 2, 'Glalie': 2, 'Haunter': 2, 'Tentacruel': 6, 'Electrode': 1, 'Banette': 1, 'Feraligatr': 1, 'Misdreavus': 1, 'Cradily': 1, 'Solrock': 3, 'Gligar': 1, 'Lanturn': 1, 'Fearow': 1, 'Sandslash': 1, 'Golduck': 1, 'Golem': 1, 'Xatu': 1, 'Walrein': 1}"
mail80062,[Gen 3] UU,3,3,0,2018-06-11 01:30:20,2020-05-06 11:23:33,,,"{'Omastar': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Granbull': 1, 'Fearow': 1, 'Sableye': 2, 'Wailord': 1, 'Pidgeot': 1, 'Roselia': 2, 'Flareon': 2, 'Octillery': 1, 'Plusle': 1, 'Chimecho': 1}"
makuhita39603,[Gen 3] UU,1,0,1,2024-07-11 02:00:31,2024-07-11 02:00:31,,,"{'Quagsire': 1, 'Shiftry': 1, 'Pelipper': 1, 'Hitmonchan': 1, 'Ninetales': 1, 'Magmar': 1}"
mankey3634,[Gen 3] UU,1,1,0,2023-09-17 17:41:14,2023-09-17 17:41:14,,,"{'Scyther': 1, 'Arcanine': 1, 'Kangaskhan': 1, 'Gligar': 1, 'Granbull': 1, 'Blastoise': 1}"
mankey60441,[Gen 3] UU,1,0,1,2019-12-07 20:36:21,2019-12-07 20:36:21,,,"{'Scyther': 1, 'Omastar': 1, 'Sharpedo': 1, 'Kangaskhan': 1, 'Nidoking': 1, 'Hypno': 1}"
mantine22990,[Gen 3] UU,1,0,1,2025-02-14 03:19:57,2025-02-14 03:19:57,,,"{'Omastar': 1, 'Pinsir': 1, 'Nidoking': 1, 'Lunatone': 1, 'Electabuzz': 1, 'Qwilfish': 1}"
mantine95605,[Gen 3] UU,1,0,1,2018-04-29 13:20:13,2018-04-29 13:20:13,,,"{'Omastar': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Gligar': 1, 'Electrode': 1, 'Grumpig': 1}"
mantyke14374,[Gen 3] UU,1,0,1,2021-12-02 16:50:26,2021-12-02 16:50:26,,,"{'Omastar': 1, 'Kangaskhan': 1, 'Tentacruel': 1, 'Granbull': 1, 'Hypno': 1, 'Gligar': 1}"
mantyke56573,[Gen 3] UU,4,4,0,2020-06-20 14:15:59,2020-06-20 14:39:03,,,"{'Omastar': 4, 'Sharpedo': 3, 'Tentacruel': 2, 'Gligar': 3, 'Hypno': 4, 'Kangaskhan': 1}"
